"[23, 30, 30, 31, 39, 39, 39, 39, 48, 55, 74, 74, 113, 113]" "[26, 26, 31, 35, 39, 43, 43, 44, 48, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 31, 39, 39, 43, 48, 55, 74, 74, 74, 74, 113]" "[26, 26, 31, 35, 39, 39, 39, 43, 44, 48, 59, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 35, 39, 44, 55, 59, 74, 74, 74, 74, 113]" "[30, 30, 31, 39, 39, 39, 39, 43, 43, 48, 48, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 35, 39, 39, 43, 44, 55, 59, 74, 74, 92, 113]" "[26, 30, 30, 31, 39, 39, 39, 43, 48, 48, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 31, 35, 39, 39, 44, 55, 59, 113, 113, 113]" "[30, 30, 39, 39, 39, 43, 43, 48, 48, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 31, 35, 39, 43, 43, 44, 55, 59, 92, 113, 113]" "[26, 30, 30, 39, 39, 39, 39, 48, 48, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 35, 39, 39, 39, 39, 44, 55, 59, 92, 113, 113]" "[26, 30, 30, 31, 39, 43, 43, 48, 48, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 39, 39, 39, 43, 48, 48, 55, 74, 74, 92, 113]" "[26, 26, 31, 31, 35, 39, 39, 43, 44, 59, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 31, 39, 39, 43, 43, 48, 48, 55, 92, 113, 113]" "[26, 26, 31, 35, 39, 39, 39, 44, 59, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 31, 39, 43, 48, 48, 55, 74, 74, 113, 113]" "[26, 31, 35, 39, 39, 39, 39, 43, 44, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 35, 39, 39, 43, 43, 44, 59, 113, 113, 113]" "[30, 30, 31, 39, 39, 39, 48, 48, 55, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 39, 43, 43, 48, 48, 55, 74, 74, 74, 74, 92]" "[26, 26, 31, 31, 35, 39, 39, 39, 39, 44, 59, 113, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 39, 39, 48, 48, 55, 74, 74, 74, 74, 113]" "[26, 31, 31, 35, 39, 39, 39, 43, 43, 44, 59, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 31, 35, 39, 39, 39, 48, 48, 55, 59, 74, 113, 113]" "[26, 26, 30, 30, 39, 39, 43, 43, 44, 74, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 31, 35, 39, 43, 48, 48, 55, 59, 74, 74, 74, 113]" "[26, 26, 30, 30, 39, 39, 39, 39, 43, 44, 74, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 35, 39, 39, 48, 48, 55, 59, 92, 113, 113]" "[30, 30, 31, 39, 39, 39, 43, 43, 44, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 31, 35, 39, 48, 55, 59, 74, 74, 113, 113]" "[30, 30, 39, 39, 39, 39, 43, 43, 44, 48, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 35, 39, 39, 39, 48, 55, 59, 74, 74, 92, 113]" "[26, 30, 30, 31, 39, 39, 43, 43, 44, 48, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 31, 35, 39, 39, 43, 48, 55, 59, 92, 113, 113]" "[26, 30, 30, 39, 39, 39, 43, 44, 48, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 35, 39, 39, 39, 43, 43, 48, 48, 59, 74, 113, 113]" "[26, 26, 30, 30, 31, 39, 39, 44, 55, 74, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 30, 43, 43, 44, 55, 74, 74, 74, 92, 113]" "[31, 31, 35, 39, 39, 39, 39, 39, 48, 48, 59, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 30, 39, 39, 43, 44, 55, 74, 92, 113, 113]" "[31, 31, 35, 39, 39, 39, 43, 48, 48, 59, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 31, 39, 39, 39, 43, 44, 55, 74, 74, 113, 113]" "[26, 26, 31, 35, 39, 39, 43, 48, 48, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 39, 39, 39, 39, 44, 55, 74, 74, 74, 74, 113]" "[26, 26, 31, 31, 35, 39, 43, 43, 48, 48, 59, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 31, 39, 43, 43, 44, 55, 74, 74, 74, 74, 113]" "[26, 26, 31, 35, 39, 39, 39, 39, 48, 48, 59, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 35, 39, 43, 43, 48, 59, 74, 74, 113, 113]" "[30, 30, 31, 39, 39, 39, 39, 44, 48, 55, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 39, 39, 43, 43, 44, 48, 55, 74, 74, 92, 113]" "[26, 26, 31, 31, 35, 39, 39, 39, 48, 59, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 39, 39, 39, 39, 43, 44, 48, 55, 92, 113, 113]" "[26, 26, 31, 31, 35, 39, 43, 48, 59, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 39, 39, 39, 44, 48, 55, 74, 74, 113, 113]" "[26, 31, 31, 35, 39, 39, 43, 43, 48, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 31, 43, 43, 44, 48, 55, 74, 74, 113, 113]" "[26, 31, 35, 39, 39, 39, 39, 39, 48, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 35, 39, 39, 39, 43, 48, 59, 113, 113, 113]" "[30, 30, 31, 39, 39, 43, 44, 48, 55, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 39, 43, 44, 48, 55, 74, 74, 74, 74, 113]" "[26, 31, 31, 35, 39, 39, 39, 39, 43, 48, 59, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 31, 35, 39, 39, 55, 59, 74, 74, 74, 74, 113]" "[26, 30, 30, 39, 39, 39, 43, 43, 44, 48, 48, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 31, 35, 39, 39, 39, 43, 55, 59, 74, 74, 92, 113]" "[26, 26, 30, 30, 39, 39, 43, 44, 48, 48, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 31, 35, 39, 39, 39, 39, 39, 55, 59, 92, 113, 113]" "[26, 26, 30, 30, 43, 43, 44, 48, 48, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 35, 39, 39, 39, 39, 43, 59, 74, 74, 113, 113]" "[26, 30, 30, 31, 39, 43, 44, 48, 48, 55, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 35, 39, 39, 43, 43, 59, 74, 74, 74, 74, 113]" "[26, 30, 30, 31, 39, 39, 39, 44, 48, 48, 55, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 39, 43, 43, 44, 48, 48, 55, 92, 113, 113]" "[26, 31, 31, 35, 39, 39, 39, 39, 59, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 30, 43, 44, 48, 48, 55, 74, 74, 113, 113]" "[31, 31, 35, 39, 39, 39, 39, 39, 43, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 31, 35, 39, 39, 39, 43, 43, 59, 113, 113, 113]" "[26, 30, 30, 39, 39, 44, 48, 48, 55, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 35, 39, 39, 39, 39, 39, 43, 43, 59, 92, 113, 113]" "[26, 26, 30, 30, 31, 44, 48, 48, 55, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 30, 39, 39, 39, 39, 43, 74, 113, 113, 113]" "[31, 31, 35, 39, 43, 44, 48, 48, 55, 59, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 39, 39, 39, 43, 43, 48, 48, 113, 113, 113]" "[26, 31, 31, 35, 39, 39, 44, 55, 59, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 31, 39, 39, 39, 48, 48, 55, 113, 113, 113]" "[26, 31, 35, 39, 39, 43, 43, 44, 59, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 35, 39, 43, 48, 55, 59, 74, 74, 74, 74, 92]" "[26, 30, 30, 31, 39, 39, 39, 39, 43, 44, 48, 113, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 31, 39, 39, 43, 44, 48, 55, 113, 113, 113]" "[26, 31, 35, 39, 39, 39, 43, 48, 59, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 31, 35, 39, 43, 43, 55, 59, 74, 74, 74, 74, 92]" "[26, 26, 30, 30, 39, 39, 39, 39, 44, 48, 48, 113, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 35, 39, 39, 39, 39, 55, 59, 74, 74, 74, 74, 92]" "[26, 26, 30, 30, 31, 39, 43, 43, 44, 48, 48, 113, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 30, 39, 39, 44, 48, 48, 55, 113, 113, 113]" "[31, 31, 35, 39, 39, 39, 43, 43, 59, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 31, 39, 43, 44, 48, 48, 55, 59, 74, 113, 113]" "[26, 30, 30, 35, 39, 39, 39, 39, 43, 74, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 39, 39, 44, 48, 48, 55, 59, 74, 74, 74, 113]" "[26, 30, 30, 31, 35, 39, 39, 39, 43, 43, 74, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 39, 39, 39, 43, 44, 48, 48, 55, 59, 74, 92, 113]" "[26, 26, 30, 30, 31, 35, 39, 39, 43, 74, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 31, 39, 39, 39, 39, 44, 48, 55, 59, 74, 113, 113]" "[26, 26, 30, 30, 35, 39, 43, 43, 48, 74, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 31, 39, 39, 43, 44, 48, 55, 59, 74, 74, 74, 113]" "[26, 26, 30, 30, 35, 39, 39, 39, 43, 48, 74, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 39, 43, 44, 48, 55, 59, 74, 74, 92, 113]" "[30, 30, 31, 35, 39, 39, 39, 39, 43, 48, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 39, 39, 39, 44, 48, 55, 59, 92, 113, 113]" "[30, 30, 31, 35, 39, 39, 43, 43, 48, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 35, 39, 39, 43, 55, 74, 74, 74, 92, 113]" "[26, 31, 31, 39, 39, 39, 43, 44, 48, 48, 59, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 35, 39, 39, 39, 39, 55, 74, 92, 113, 113]" "[26, 31, 31, 39, 43, 43, 44, 48, 48, 59, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 31, 35, 39, 43, 43, 55, 74, 92, 113, 113]" "[26, 31, 39, 39, 39, 39, 44, 48, 48, 59, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 30, 31, 35, 43, 55, 74, 74, 74, 113, 113]" "[31, 39, 39, 39, 39, 39, 43, 44, 48, 48, 59, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 39, 39, 39, 39, 43, 43, 44, 48, 59, 74, 113, 113]" "[26, 26, 30, 30, 31, 35, 39, 48, 55, 74, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 30, 35, 39, 43, 48, 55, 74, 92, 113, 113]" "[31, 31, 39, 39, 39, 39, 43, 44, 48, 59, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 31, 35, 39, 39, 43, 48, 55, 74, 74, 113, 113]" "[26, 26, 31, 39, 39, 39, 43, 44, 48, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 35, 39, 39, 39, 48, 55, 74, 74, 74, 74, 113]" "[26, 26, 31, 31, 39, 39, 43, 43, 44, 48, 59, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 31, 35, 43, 43, 48, 55, 74, 74, 74, 74, 113]" "[26, 26, 31, 39, 39, 39, 39, 39, 44, 48, 59, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 31, 39, 39, 44, 55, 59, 74, 74, 113, 113]" "[30, 30, 35, 39, 39, 39, 43, 43, 48, 48, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 31, 39, 43, 43, 44, 55, 59, 74, 74, 92, 113]" "[26, 30, 30, 35, 39, 39, 39, 39, 48, 48, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 39, 39, 39, 39, 44, 55, 59, 74, 74, 92, 113]" "[26, 30, 30, 31, 35, 39, 43, 43, 48, 48, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 31, 39, 39, 39, 43, 44, 55, 59, 92, 113, 113]" "[26, 30, 30, 35, 39, 39, 43, 48, 48, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 39, 39, 43, 43, 44, 59, 74, 74, 113, 113]" "[30, 30, 31, 35, 39, 39, 39, 48, 48, 55, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 35, 39, 43, 43, 48, 48, 55, 74, 74, 92, 113]" "[26, 26, 31, 31, 39, 39, 39, 39, 44, 59, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 35, 39, 39, 39, 43, 48, 48, 55, 92, 113, 113]" "[26, 26, 31, 31, 39, 39, 43, 44, 59, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 35, 39, 39, 48, 48, 55, 74, 74, 113, 113]" "[26, 31, 31, 39, 39, 39, 43, 43, 44, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 39, 39, 39, 39, 43, 44, 59, 113, 113, 113]" "[30, 30, 31, 35, 39, 43, 48, 48, 55, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 35, 43, 48, 48, 55, 74, 74, 74, 74, 113]" "[26, 31, 31, 39, 39, 39, 39, 39, 43, 44, 59, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 31, 39, 39, 39, 48, 48, 55, 59, 74, 74, 74, 113]" "[26, 26, 30, 30, 35, 39, 39, 43, 43, 44, 74, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 39, 39, 48, 48, 55, 59, 74, 74, 92, 113]" "[30, 30, 31, 35, 39, 39, 39, 43, 43, 44, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 31, 39, 43, 48, 48, 55, 59, 92, 113, 113]" "[30, 30, 35, 39, 39, 39, 39, 43, 44, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 31, 39, 48, 55, 59, 74, 74, 74, 74, 113]" "[30, 30, 35, 39, 39, 39, 39, 43, 43, 44, 48, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 31, 39, 39, 43, 48, 55, 59, 74, 74, 92, 113]" "[26, 30, 30, 35, 39, 39, 39, 43, 44, 48, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 31, 39, 39, 39, 39, 48, 55, 59, 92, 113, 113]" "[26, 30, 30, 35, 39, 43, 43, 44, 48, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 39, 39, 39, 39, 39, 43, 48, 48, 59, 74, 113, 113]" "[26, 26, 30, 30, 31, 35, 43, 44, 55, 74, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 39, 39, 39, 43, 43, 48, 48, 59, 74, 74, 74, 113]" "[26, 26, 30, 30, 31, 35, 39, 39, 44, 55, 74, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 30, 35, 43, 43, 44, 55, 74, 92, 113, 113]" "[31, 31, 39, 39, 39, 39, 39, 48, 48, 59, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 35, 39, 39, 39, 39, 44, 55, 74, 74, 113, 113]" "[26, 26, 31, 31, 39, 43, 43, 48, 48, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 31, 35, 39, 43, 43, 44, 55, 74, 74, 113, 113]" "[26, 26, 31, 39, 39, 39, 39, 48, 48, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 35, 39, 39, 43, 44, 55, 74, 74, 74, 74, 113]" "[26, 26, 31, 31, 39, 39, 39, 43, 48, 48, 59, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 39, 39, 39, 43, 48, 59, 74, 74, 113, 113]" "[30, 30, 31, 35, 39, 39, 43, 44, 48, 55, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 39, 43, 43, 48, 59, 74, 74, 74, 74, 113]" "[30, 30, 31, 35, 39, 39, 39, 39, 44, 48, 55, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 35, 39, 39, 43, 43, 44, 48, 55, 92, 113, 113]" "[26, 26, 31, 31, 39, 39, 39, 48, 59, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 35, 39, 43, 44, 48, 55, 74, 74, 113, 113]" "[26, 31, 31, 39, 39, 39, 39, 43, 48, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 31, 39, 39, 43, 43, 48, 59, 113, 113, 113]" "[30, 30, 35, 39, 39, 39, 44, 48, 55, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 31, 39, 39, 39, 39, 39, 48, 59, 113, 113, 113]" "[30, 30, 31, 35, 43, 43, 44, 48, 55, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 39, 39, 39, 39, 43, 43, 48, 59, 92, 113, 113]" "[26, 30, 30, 31, 35, 39, 44, 48, 55, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 31, 39, 39, 39, 39, 39, 55, 59, 74, 74, 92, 113]" "[26, 26, 30, 30, 35, 43, 43, 44, 48, 48, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 31, 39, 39, 39, 43, 43, 59, 74, 74, 113, 113]" "[26, 30, 30, 35, 39, 39, 44, 48, 48, 55, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 39, 39, 39, 39, 43, 59, 74, 74, 74, 74, 113]" "[26, 30, 30, 31, 35, 39, 43, 44, 48, 48, 55, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 39, 39, 39, 39, 39, 43, 43, 59, 74, 74, 92, 113]" "[26, 26, 30, 30, 31, 35, 44, 48, 48, 55, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 31, 39, 39, 39, 39, 39, 43, 59, 113, 113, 113]" "[26, 30, 30, 35, 43, 44, 48, 48, 55, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 39, 43, 43, 44, 48, 48, 55, 59, 74, 74, 74, 92]" "[26, 26, 30, 30, 31, 35, 39, 39, 39, 39, 74, 113, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 30, 35, 39, 39, 43, 43, 74, 113, 113, 113]" "[31, 31, 39, 39, 39, 44, 48, 48, 55, 59, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 35, 39, 39, 39, 39, 43, 43, 48, 113, 113, 113]" "[26, 26, 31, 31, 39, 44, 48, 55, 59, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 30, 31, 35, 39, 39, 55, 74, 113, 113, 113]" "[31, 39, 39, 39, 43, 43, 44, 48, 48, 59, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 31, 35, 39, 39, 39, 39, 48, 55, 113, 113, 113]" "[26, 26, 31, 39, 43, 43, 44, 48, 59, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 39, 39, 43, 44, 55, 59, 74, 74, 74, 74, 92]" "[26, 30, 30, 31, 35, 39, 39, 39, 43, 48, 48, 113, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 31, 35, 39, 43, 48, 48, 55, 113, 113, 113]" "[26, 31, 39, 39, 39, 39, 43, 44, 59, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 39, 39, 39, 48, 55, 59, 74, 74, 74, 74, 92]" "[26, 30, 30, 31, 35, 39, 39, 43, 43, 44, 48, 113, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 31, 35, 39, 39, 39, 43, 44, 55, 113, 113, 113]" "[26, 26, 31, 39, 39, 43, 48, 48, 59, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 35, 39, 39, 39, 44, 48, 55, 113, 113, 113]" "[26, 31, 31, 39, 39, 43, 43, 48, 59, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 31, 35, 43, 43, 44, 48, 55, 113, 113, 113]" "[26, 31, 39, 39, 39, 39, 39, 48, 59, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 31, 31, 39, 39, 39, 43, 55, 59, 74, 74, 74, 74, 92]" "[26, 26, 30, 30, 35, 39, 39, 43, 44, 48, 48, 113, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 30, 35, 43, 44, 48, 48, 55, 113, 113, 113]" "[31, 31, 39, 39, 39, 39, 39, 43, 59, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 30, 31, 35, 44, 48, 48, 55, 59, 92, 113, 113]" "[26, 31, 39, 39, 39, 39, 39, 43, 43, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 31, 31, 35, 43, 44, 48, 55, 59, 92, 113, 113]" "[26, 26, 39, 39, 39, 39, 39, 43, 48, 74, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 31, 31, 35, 43, 44, 48, 48, 55, 59, 74, 113, 113]" "[26, 26, 30, 39, 39, 39, 39, 39, 43, 74, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 30, 31, 35, 43, 44, 48, 55, 59, 74, 74, 92, 113]" "[26, 30, 31, 39, 39, 39, 39, 39, 43, 48, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 31, 31, 35, 44, 48, 55, 59, 113, 113, 113]" "[30, 39, 39, 39, 39, 39, 43, 43, 48, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 31, 39, 39, 39, 39, 39, 43, 55, 74, 74, 113, 113]" "[26, 30, 30, 31, 35, 43, 44, 48, 48, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 39, 39, 39, 39, 39, 43, 43, 55, 74, 74, 74, 74, 92]" "[26, 26, 30, 30, 31, 31, 35, 44, 48, 48, 59, 113, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 39, 39, 39, 39, 39, 48, 55, 74, 74, 113, 113]" "[30, 30, 31, 31, 35, 43, 43, 44, 48, 59, 74, 74, 92, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 39, 39, 39, 39, 39, 55, 74, 92, 113, 113]" "[30, 31, 31, 35, 43, 43, 44, 48, 48, 59, 74, 74, 74, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 39, 39, 39, 39, 39, 43, 48, 55, 74, 74, 92, 113]" "[26, 26, 30, 31, 31, 35, 43, 44, 48, 59, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 26, 26, 30, 31, 35, 43, 43, 44, 48, 59, 113, 113, 113]" "[30, 31, 39, 39, 39, 39, 39, 48, 55, 74, 74, 74, 74, 92]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 30, 31, 31, 35, 44, 55, 59, 74, 74, 74, 74, 113]" "[26, 26, 39, 39, 39, 39, 39, 43, 43, 48, 48, 92, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
"[23, 30, 31, 31, 35, 43, 43, 44, 55, 59, 74, 74, 92, 113]" "[26, 26, 30, 39, 39, 39, 39, 39, 48, 48, 74, 74, 113, 113]" "[71, 74, 108, 113, 122, 124, 135]"
